,code,name,area
997,603536,惠发股份,山东
998,600777,新潮能源,山东
999,600319,亚星化学,山东
1000,000680,山推股份,山东
1001,000639,西王食品,山东
1002,600017,日照港,山东
1003,000617,中油资本,山东
1004,002041,登海种业,山东
1005,002726,龙大肉食,山东
1006,000822,山东海化,山东
1007,000756,新华制药,山东
1008,601163,三角轮胎,山东
1009,600600,青岛啤酒,山东
1010,000409,*ST地矿,山东
1011,002589,瑞康医药,山东
1012,300110,华仁药业,山东
1013,603278,大业股份,山东
1014,002111,威海广泰,山东
1015,000915,山大华特,山东
1016,002379,宏创控股,山东
1017,002588,史丹利,山东
1018,000599,青岛双星,山东
1019,300237,美晨生态,山东
1020,300677,英科医疗,山东
1021,601366,利群股份,山东
1022,300479,神思电子,山东
1023,600309,万华化学,山东
1024,300699,光威复材,山东
1025,000880,潍柴重机,山东
1026,603798,康普顿,山东
1027,002086,东方海洋,山东
1028,300214,日科化学,山东
1029,600858,银座股份,山东
1030,002746,仙坛股份,山东
1031,002469,三维工程,山东
1032,002891,中宠股份,山东
1033,300391,康跃科技,山东
1034,600308,华泰股份,山东
1035,600529,山东药玻,山东
1036,002241,歌尔股份,山东
1037,002655,共达电声,山东
1038,300423,鲁亿通,山东
1039,300183,东软载波,山东
1040,601966,玲珑轮胎,山东
1041,002768,国恩股份,山东
1042,603577,汇金通,山东
1043,002339,积成电子,山东
1044,002890,弘宇股份,山东
1045,002234,民和股份,山东
1046,300308,中际旭创,山东
1047,000416,民生控股,山东
1048,300321,同大股份,山东
1049,300185,通裕重工,山东
1050,000957,中通客车,山东
1051,600587,新华医疗,山东
1052,600986,科达股份,山东
1053,000506,中润资源,山东
1054,603586,金麒麟,山东
1055,002078,太阳纸业,山东
1056,603708,家家悦,山东
1057,300233,金城医药,山东
1058,000720,*ST新能,山东
1059,002237,恒邦股份,山东
1060,300285,国瓷材料,山东
1061,000423,东阿阿胶,山东
1062,000830,鲁西化工,山东
1063,603367,辰欣药业,山东
1064,600180,瑞茂通,山东
1065,000554,泰山石油,山东
1066,600212,江泉实业,山东
1067,600336,澳柯玛,山东
1068,603167,渤海轮渡,山东
1069,002481,双塔食品,山东
1070,002254,泰和新材,山东
1071,002598,山东章鼓,山东
1072,300105,龙源技术,山东
1073,002838,道恩股份,山东
1074,600807,*ST天业,山东
1075,002083,孚日股份,山东
1076,002283,天润曲轴,山东
1077,603856,东宏股份,山东
1078,002374,丽鹏股份,山东
1079,601058,赛轮金宇,山东
1080,002490,山东墨龙,山东
1081,603086,先达股份,山东
1082,002498,汉缆股份,山东
1083,002485,希努尔,山东
1084,600727,鲁北化工,山东
1085,000407,胜利股份,山东
1086,002871,伟隆股份,山东
1087,300343,联创互联,山东
1088,600690,青岛海尔,山东
1089,002458,益生股份,山东
1090,002470,金正大,山东
1091,002363,隆基机械,山东
1092,002408,齐翔腾达,山东
1093,002330,得利斯,山东
1094,002073,软控股份,山东
1095,000726,鲁 泰Ａ,山东
1096,002242,九阳股份,山东
1097,300243,瑞丰高材,山东
1098,000488,晨鸣纸业,山东
1099,600022,山东钢铁,山东
1100,002355,兴民智通,山东
1101,002580,圣阳股份,山东
1102,600350,山东高速,山东
1103,002270,华明装备,山东
1104,603612,索通发展,山东
1105,000338,潍柴动力,山东
1106,002376,新北洋,山东
1107,600756,浪潮软件,山东
1108,600467,好当家,山东
1109,300121,阳谷华泰,山东
1110,000977,浪潮信息,山东
1111,600760,中航沈飞,山东
1112,300690,双一科技,山东
1113,600898,国美通讯,山东
1114,002671,龙泉股份,山东
1115,002581,未名医药,山东
1116,601678,滨化股份,山东
1117,002805,丰元股份,山东
1118,002117,东港股份,山东
1119,300175,朗源股份,山东
1120,002094,青岛金王,山东
1121,002899,英派斯,山东
1122,600784,鲁银投资,山东
1123,603639,海利尔,山东
1124,600579,天华院,山东
1125,000655,*ST金岭,山东
1126,600789,鲁抗医药,山东
1127,300653,正海生物,山东
1128,000951,中国重汽,山东
1129,002072,凯瑞德,山东
1130,002088,鲁阳节能,山东
1131,600448,华纺股份,山东
1132,002193,如意集团,山东
1133,600188,兖州煤业,山东
1134,600966,博汇纸业,山东
1135,002521,齐峰新材,山东
1136,002595,豪迈科技,山东
1137,600426,华鲁恒升,山东
1138,600060,海信电器,山东
1139,002526,山东矿机,山东
1140,002675,东诚药业,山东
1141,603638,艾迪精密,山东
1142,300224,正海磁材,山东
1143,603779,威龙股份,山东
1144,000677,恒天海龙,山东
1145,600735,新华锦,山东
1146,002286,保龄宝,山东
1147,600960,渤海汽车,山东
1148,600076,康欣新材,山东
1149,002026,山东威达,山东
1150,300569,天能重工,山东
1151,002604,*ST龙力,山东
1152,603113,金能科技,山东
1153,603026,石大胜华,山东
1154,300659,中孚信息,山东
1155,600027,华电国际,山东
1156,000682,东方电子,山东
1157,600783,鲁信创投,山东
1158,002643,万润股份,山东
1159,002382,蓝帆医疗,山东
1160,300001,特锐德,山东
1161,000811,冰轮环境,山东
1162,002107,沃华医药,山东
1163,600766,园城黄金,山东
1164,002248,华东数控,山东
1165,000869,张 裕Ａ,山东
1166,601019,山东出版,山东
1167,603858,步长制药,山东
1168,600385,山东金泰,山东
1169,002217,合力泰,山东
1170,600223,鲁商置业,山东
1171,000498,山东路桥,山东
1172,300208,恒顺众昇,山东
1173,600229,城市传媒,山东
1174,002353,杰瑞股份,山东
1175,603421,鼎信通讯,山东
1176,002921,联诚精密,山东
1177,300583,赛托生物,山东
1178,600691,阳煤化工,山西
1179,601699,潞安环能,山西
1180,002753,永东股份,山西
1181,002500,山西证券,山西
1182,000737,*ST南风,山西
1183,300254,仟源医药,山西
1184,000825,太钢不锈,山西
1185,600809,山西汾酒,山西
1186,601006,大秦铁路,山西
1187,600780,通宝能源,山西
1188,600281,太化股份,山西
1189,600351,亚宝药业,山西
1190,600546,山煤国际,山西
1191,600234,ST山水,山西
1192,000767,漳泽电力,山西
1193,002640,跨境通,山西
1194,300158,振东制药,山西
1195,002360,同德化工,山西
1196,600157,永泰能源,山西
1197,000795,英洛华,山西
1198,000755,*ST三维,山西
1199,000983,西山煤电,山西
1200,600169,太原重工,山西
1201,000673,当代东方,山西
1202,600495,晋西车轴,山西
1203,601001,大同煤业,山西
1204,000723,美锦能源,山西
1205,600123,兰花科创,山西
1206,300486,东杰智能,山西
1207,000831,五矿稀土,山西
1208,000403,ST生化,山西
1209,600408,*ST安泰,山西
1210,600617,国新能源,山西
1211,600740,山西焦化,山西
1212,600392,盛和资源,山西
1213,000968,蓝焰控股,山西
1214,600348,阳泉煤业,山西
1215,600539,*ST狮头,山西
1216,300147,香雪制药,广东
1217,300404,博济医药,广东
1218,002317,众生药业,广东
1219,603328,依顿电子,广东
1220,002461,珠江啤酒,广东
1221,603813,原尚股份,广东
1222,300691,联合光电,广东
1223,300057,万顺股份,广东
1224,000828,东莞控股,广东
1225,300711,广哈通信,广东
1226,002141,贤丰控股,广东
1227,603038,华立股份,广东
1228,002084,海鸥住工,广东
1229,002345,潮宏基,广东
1230,603002,宏昌电子,广东
1231,600894,广日股份,广东
1232,300328,宜安科技,广东
1233,601900,南方传媒,广东
1234,300589,江龙船艇,广东
1235,000637,茂化实华,广东
1236,002465,海格通信,广东
1237,300498,温氏股份,广东
1238,300149,量子生物,广东
1239,000861,海印股份,广东
1240,002906,华阳集团,广东
1241,600978,宜华生活,广东
1242,002832,比音勒芬,广东
1243,002295,精艺股份,广东
1244,000533,万 家 乐,广东
1245,000532,华金资本,广东
1246,300093,金刚玻璃,广东
1247,002862,实丰文化,广东
1248,300098,高新兴,广东
1249,002791,坚朗五金,广东
1250,002209,达 意 隆,广东
1251,002446,盛路通信,广东
1252,000987,越秀金控,广东
1253,600518,康美药业,广东
1254,600866,星湖科技,广东
1255,300681,英搏尔,广东
1256,002930,宏川智慧,广东
1257,601228,广州港,广东
1258,300219,鸿利智汇,广东
1259,002030,达安基因,广东
1260,300521,爱司凯,广东
1261,000782,美达股份,广东
1262,300403,地尔汉宇,广东
1263,300376,易事特,广东
1264,300417,南华仪器,广东
1265,002169,智光电气,广东
1266,000429,粤高速Ａ,广东
1267,002670,国盛金控,广东
1268,603608,天创时尚,广东
1269,600684,珠江实业,广东
1270,002855,捷荣技术,广东
1271,000573,粤宏远Ａ,广东
1272,002717,岭南股份,广东
1273,300591,万里马,广东
1274,002449,国星光电,广东
1275,300599,雄塑科技,广东
1276,000507,珠海港,广东
1277,300720,海川智能,广东
1278,600589,广东榕泰,广东
1279,002198,嘉应制药,广东
1280,002101,广东鸿图,广东
1281,300094,国联水产,广东
1282,300629,新劲刚,广东
1283,603898,好莱客,广东
1284,300716,国立科技,广东
1285,002187,广百股份,广东
1286,002884,凌霄泵业,广东
1287,002511,中顺洁柔,广东
1288,002579,中京电子,广东
1289,300561,汇金科技,广东
1290,600098,广州发展,广东
1291,300335,迪森股份,广东
1292,300221,银禧科技,广东
1293,600393,粤泰股份,广东
1294,000539,粤电力Ａ,广东
1295,000690,宝新能源,广东
1296,300635,达安股份,广东
1297,002544,杰赛科技,广东
1298,000531,穗恒运Ａ,广东
1299,600728,佳都科技,广东
1300,603936,博敏电子,广东
1301,002663,普邦股份,广东
1302,000534,万泽股份,广东
1303,603348,文灿股份,广东
1304,000541,佛山照明,广东
1305,002715,登云股份,广东
1306,002060,粤 水 电,广东
1307,002572,索菲亚,广东
1308,600382,广东明珠,广东
1309,002031,巨轮智能,广东
1310,600143,金发科技,广东
1311,300476,胜宏科技,广东
1312,002616,长青集团,广东
1313,600868,梅雁吉祥,广东
1314,300177,中海达,广东
1315,000529,广弘控股,广东
1316,002063,远光软件,广东
1317,300083,劲胜智能,广东
1318,002400,省广集团,广东
1319,300687,赛意信息,广东
1320,002503,搜于特,广东
1321,603797,联泰环保,广东
1322,002853,皮阿诺,广东
1323,600183,生益科技,广东
1324,600433,冠豪高新,广东
1325,300448,浩云科技,广东
1326,300176,鸿特科技,广东
1327,300410,正业科技,广东
1328,603336,宏辉果蔬,广东
1329,002846,英联股份,广东
1330,002908,德生科技,广东
1331,300737,科顺股份,广东
1332,002233,塔牌集团,广东
1333,300053,欧比特,广东
1334,002180,纳思达,广东
1335,300359,全通教育,广东
1336,002809,红墙股份,广东
1337,002212,南洋股份,广东
1338,002291,星期六,广东
1339,002776,柏堡龙,广东
1340,002017,东信和平,广东
1341,300310,宜通世纪,广东
1342,002922,伊戈尔,广东
1343,300464,星徽精密,广东
1344,002888,惠威科技,广东
1345,002836,新宏泽,广东
1346,002311,海大集团,广东
1347,000893,*ST东凌,广东
1348,000823,超声电子,广东
1349,300607,拓斯达,广东
1350,300424,航新科技,广东
1351,002902,铭普光磁,广东
1352,002745,木林森,广东
1353,002759,天际股份,广东
1354,002192,融捷股份,广东
1355,002584,西陇科学,广东
1356,300616,尚品宅配,广东
1357,603043,广州酒家,广东
1358,002638,勤上股份,广东
1359,300014,亿纬锂能,广东
1360,002600,领益智造,广东
1361,300409,道氏技术,广东
1362,300063,天龙集团,广东
1363,002732,燕塘乳业,广东
1364,600004,白云机场,广东
1365,002016,世荣兆业,广东
1366,002728,特一药业,广东
1367,002678,珠江钢琴,广东
1368,000651,格力电器,广东
1369,002005,德豪润达,广东
1370,002806,华锋股份,广东
1371,002705,新宝股份,广东
1372,002676,顺威股份,广东
1373,002575,群兴玩具,广东
1374,300620,光库科技,广东
1375,603535,嘉诚国际,广东
1376,000150,宜华健康,广东
1377,300143,星普医科,广东
1378,002684,猛狮科技,广东
1379,002723,金莱特,广东
1380,000659,珠海中富,广东
1381,002260,*ST德奥,广东
1382,002774,快意电梯,广东
1383,000523,广州浪奇,广东
1384,603861,白云电器,广东
1385,002441,众业达,广东
1386,600323,瀚蓝环境,广东
1387,600332,白云山,广东
1388,002833,弘亚数控,广东
1389,002909,集泰股份,广东
1390,300043,星辉娱乐,广东
1391,002611,东方精工,广东
1392,002792,通宇通讯,广东
1393,300460,惠伦晶体,广东
1394,300458,全志科技,广东
1395,300297,蓝盾股份,广东
1396,002842,翔鹭钨业,广东
1397,000502,绿景控股,广东
1398,000576,广东甘化,广东
1399,000524,岭南控股,广东
1400,002027,分众传媒,广东
1401,300562,乐心医疗,广东
1402,002543,万和电气,广东
1403,603233,大参林,广东
1404,002387,维信诺,广东
1405,603322,超讯通信,广东
1406,002918,蒙娜丽莎,广东
1407,603335,迪生力,广东
1408,002348,高乐股份,广东
1409,603920,世运电路,广东
1410,000100,TCL 集团,广东
1411,300606,金太阳,广东
1412,300586,美联新材,广东
1413,300408,三环集团,广东
1414,002919,名臣健康,广东
1415,000601,韶能股份,广东
1416,300503,昊志机电,广东
1417,601238,广汽集团,广东
1418,000973,佛塑科技,广东
1419,300050,世纪鼎利,广东
1420,603386,广东骏亚,广东
1421,601515,东风股份,广东
1422,000717,韶钢松山,广东
1423,603309,维力医疗,广东
1424,000333,美的集团,广东
1425,603630,拉芳家化,广东
1426,300738,奥飞数据,广东
1427,300173,智慧松德,广东
1428,002152,广电运通,广东
1429,002420,毅昌股份,广东
1430,300242,佳云科技,广东
1431,000921,海信科龙,广东
1432,002249,大洋电机,广东
1433,002492,恒基达鑫,广东
1434,600673,东阳光科,广东
1435,002741,光华科技,广东
1436,000776,广发证券,广东
1437,300723,一品红,广东
1438,000513,丽珠集团,广东
1439,002841,视源股份,广东
1440,600185,格力地产,广东
1441,603398,邦宝益智,广东
1442,300281,金明精机,广东
1443,002898,赛隆药业,广东
1444,300499,高澜股份,广东
1445,300482,万孚生物,广东
1446,002035,华帝股份,广东
1447,600872,中炬高新,广东
1448,002502,骅威文化,广东
1449,300529,健帆生物,广东
1450,002757,南兴装备,广东
1451,603288,海天味业,广东
1452,600325,华发股份,广东
1453,300155,安居宝,广东
1454,002177,御银股份,广东
1455,002512,达华智能,广东
1456,002495,佳隆股份,广东
1457,002911,佛燃股份,广东
1458,002054,德美化工,广东
1459,603268,松发股份,广东
1460,300322,硕贝德,广东
1461,002905,金逸影视,广东
1462,300089,文化长城,广东
1463,002923,润都股份,广东
1464,300273,和佳股份,广东
1465,600029,南方航空,广东
1466,300735,光弘科技,广东
1467,002762,金发拉比,广东
1468,300004,南风股份,广东
1469,002870,香山股份,广东
1470,002711,欧浦智网,广东
1471,600499,科达洁能,广东
1472,002431,棕榈股份,广东
1473,002920,德赛西威,广东
1474,300749,顶固集创,广东
1475,000685,中山公用,广东
1476,300526,中潜股份,广东
1477,000636,风华高科,广东
1478,300340,科恒股份,广东
1479,002319,乐通股份,广东
1480,300530,达志科技,广东
1481,300246,宝莱特,广东
1482,300238,冠昊生物,广东
1483,600685,中船防务,广东
1484,002288,超华科技,广东
1485,002292,奥飞娱乐,广东
1486,002076,雪 莱 特,广东
1487,603838,四通股份,广东
1488,300381,溢多利,广东
1489,002167,东方锆业,广东
1490,002308,威创股份,广东
1491,300639,凯普生物,广东
1492,002824,和胜股份,广东
1493,600048,保利地产,广东
1494,002656,摩登大道,广东
1495,002709,天赐材料,广东
1496,300619,金银河,广东
1497,300030,阳普医疗,广东
1498,300415,伊之密,广东
1499,300311,任子行,广东
1500,002666,德联集团,广东
1501,002668,奥马电器,广东
1502,002045,国光电器,广东
1503,000976,华铁股份,广东
1504,002240,威华股份,广东
1505,002181,粤 传 媒,广东
1506,300625,三雄极光,广东
1507,300146,汤臣倍健,广东
1508,603882,金域医学,广东
1509,603848,好太太,广东
1510,002672,东江环保,广东
1511,600428,中远海特,广东
1512,600242,中昌数据,广东
1513,603833,欧派家居,广东
1514,000712,锦龙股份,广东
1515,002683,宏大爆破,广东
1516,300438,鹏辉能源,广东
1517,002433,太安堂,广东
1518,002425,凯撒文化,广东
1519,603725,天安新材,广东
1520,600252,中恒集团,广西
1521,000750,国海证券,广西
1522,000703,恒逸石化,广西
1523,600301,ST南化,广西
1524,000806,银河生物,广西
1525,002166,莱茵生物,广西
1526,600423,*ST柳化,广西
1527,600249,两面针,广西
1528,600556,ST慧球,广西
1529,002592,八菱科技,广西
1530,000608,阳光股份,广西
1531,603368,柳药股份,广西
1532,300422,博世科,广西
1533,603166,福达股份,广西
1534,002329,皇氏集团,广西
1535,601003,柳钢股份,广西
1536,600368,五洲交通,广西
1537,600936,广西广电,广西
1538,000978,桂林旅游,广西
1539,600538,国发股份,广西
1540,601368,绿城水务,广西
1541,002929,润建通信,广西
1542,000833,粤桂股份,广西
1543,000528,柳 工,广西
1544,000911,南宁糖业,广西
1545,600712,南宁百货,广西
1546,002275,桂林三金,广西
1547,600236,桂冠电力,广西
1548,603869,新智认知,广西
1549,000716,黑芝麻,广西
1550,601996,丰林集团,广西
1551,600310,桂东电力,广西
1552,000662,天夏智慧,广西
1553,002696,百洋股份,广西
1554,002175,东方网络,广西
1555,000953,ST河化,广西
1556,000582,北部湾港,广西
1557,000972,*ST中基,新疆
1558,002719,麦趣尔,新疆
1559,600425,青松建化,新疆
1560,002205,国统股份,新疆
1561,603101,汇嘉时代,新疆
1562,600778,*ST友好,新疆
1563,002307,北新路桥,新疆
1564,600256,广汇能源,新疆
1565,600506,香梨股份,新疆
1566,300603,立昂技术,新疆
1567,002202,金风科技,新疆
1568,600888,新疆众和,新疆
1569,300159,新研股份,新疆
1570,600737,中粮糖业,新疆
1571,600084,中葡股份,新疆
1572,002828,贝肯能源,新疆
1573,600337,美克家居,新疆
1574,600075,新疆天业,新疆
1575,600540,新赛股份,新疆
1576,300313,天山生物,新疆
1577,600545,卓郎智能,新疆
1578,600419,天润乳业,新疆
1579,600145,*ST新亿,新疆
1580,000166,申万宏源,新疆
1581,300106,西部牧业,新疆
1582,600089,特变电工,新疆
1583,002207,ST准油,新疆
1584,600359,新农开发,新疆
1585,000633,合金投资,新疆
1586,300588,熙菱信息,新疆
1587,603706,东方环宇,新疆
1588,603032,德新交运,新疆
1589,000813,德展健康,新疆
1590,600581,八一钢铁,新疆
1591,603080,新疆火炬,新疆
1592,000877,天山股份,新疆
1593,603393,新天然气,新疆
1594,002524,光正集团,新疆
1595,000159,国际实业,新疆
1596,002700,新疆浩源,新疆
1597,600721,百花村,新疆
1598,002302,西部建设,新疆
1599,000415,渤海金控,新疆
1600,002092,中泰化学,新疆
1601,600509,天富能源,新疆
1602,603227,雪峰科技,新疆
1603,002100,天康生物,新疆
1604,600339,中油工程,新疆
1605,002800,天顺股份,新疆
1606,601069,西部黄金,新疆
1607,600197,伊力特,新疆
1608,600251,冠农股份,新疆
1609,600090,同济堂,新疆
1610,603358,华达科技,江苏
1611,300509,新美星,江苏
1612,002576,通达动力,江苏
1613,300495,美尚生态,江苏
1614,002516,旷达科技,江苏
1615,600584,长电科技,江苏
1616,300128,锦富技术,江苏
1617,002496,ST辉丰,江苏
1618,002044,美年健康,江苏
1619,002384,东山精密,江苏
1620,002090,金智科技,江苏
1621,300029,天龙光电,江苏
1622,002274,华昌化工,江苏
1623,300279,和晶科技,江苏
1624,002547,春兴精工,江苏
1625,600406,国电南瑞,江苏
1626,601360,三六零,江苏
1627,603655,朗博科技,江苏
1628,300304,云意电气,江苏
1629,002802,洪汇新材,江苏
1630,600128,弘业股份,江苏
1631,002333,罗普斯金,江苏
1632,603585,苏利股份,江苏
1633,600919,江苏银行,江苏
1634,002608,江苏国信,江苏
1635,002585,双星新材,江苏
1636,002453,华软科技,江苏
1637,603028,赛福天,江苏
1638,600200,江苏吴中,江苏
1639,600213,亚星客车,江苏
1640,300522,世名科技,江苏
1641,600513,联环药业,江苏
1642,603966,法兰泰克,江苏
1643,603059,倍加洁,江苏
1644,603507,振江股份,江苏
1645,002071,长城影视,江苏
1646,600487,亨通光电,江苏
1647,300141,和顺电气,江苏
1648,600105,永鼎股份,江苏
1649,002478,常宝股份,江苏
1650,603486,科沃斯,江苏
1651,601028,玉龙股份,江苏
1652,000910,大亚圣象,江苏
1653,600481,双良节能,江苏
1654,002156,通富微电,江苏
1655,600064,南京高科,江苏
1656,300707,威唐工业,江苏
1657,603828,柯利达,江苏
1658,002201,九鼎新材,江苏
1659,600901,江苏租赁,江苏
1660,000518,四环生物,江苏
1661,002645,华宏科技,江苏
1662,601952,苏垦农发,江苏
1663,002553,南方轴承,江苏
1664,600805,悦达投资,江苏
1665,300160,秀强股份,江苏
1666,600908,无锡银行,江苏
1667,000584,哈工智能,江苏
1668,300554,三超新材,江苏
1669,002349,精华制药,江苏
1670,300240,飞力达,江苏
1671,603017,中衡设计,江苏
1672,002483,润邦股份,江苏
1673,300618,寒锐钴业,江苏
1674,300196,长海股份,江苏
1675,300670,大烨智能,江苏
1676,603369,今世缘,江苏
1677,002077,大港股份,江苏
1678,002484,江海股份,江苏
1679,300354,东华测试,江苏
1680,603800,道森股份,江苏
1681,300429,强力新材,江苏
1682,300450,先导智能,江苏
1683,002024,苏宁易购,江苏
1684,000961,中南建设,江苏
1685,002807,江阴银行,江苏
1686,603283,赛腾股份,江苏
1687,600398,海澜之家,江苏
1688,601222,林洋能源,江苏
1689,601128,常熟银行,江苏
1690,300617,安靠智电,江苏
1691,002463,沪电股份,江苏
1692,600562,国睿科技,江苏
1693,603188,ST亚邦,江苏
1694,300466,赛摩电气,江苏
1695,000421,南京公用,江苏
1696,603988,中电电机,江苏
1697,002796,世嘉科技,江苏
1698,603036,如通股份,江苏
1699,603136,天目湖,江苏
1700,300265,通光线缆,江苏
1701,300694,蠡湖股份,江苏
1702,300292,吴通控股,江苏
1703,603313,梦百合,江苏
1704,600401,*ST海润,江苏
1705,002002,鸿达兴业,江苏
1706,000301,东方市场,江苏
1707,603810,丰山集团,江苏
1708,603878,武进不锈,江苏
1709,600074,*ST保千,江苏
1710,002211,宏达新材,江苏
1711,002411,必康股份,江苏
1712,002692,睿康股份,江苏
1713,601218,吉鑫科技,江苏
1714,603819,神力股份,江苏
1715,603389,亚振家居,江苏
1716,300337,银邦股份,江苏
1717,300420,五洋停车,江苏
1718,300320,海达股份,江苏
1719,002293,罗莱生活,江苏
1720,603041,美思德,江苏
1721,601155,新城控股,江苏
1722,300172,中电环保,江苏
1723,300715,凯伦股份,江苏
1724,601890,亚星锚链,江苏
1725,601799,星宇股份,江苏
1726,300135,宝利国际,江苏
1727,600305,恒顺醋业,江苏
1728,603007,花王股份,江苏
1729,002304,洋河股份,江苏
1730,603111,康尼机电,江苏
1731,002165,红 宝 丽,江苏
1732,000890,法 尔 胜,江苏
1733,002394,联发股份,江苏
1734,002391,长青股份,江苏
1735,300013,新宁物流,江苏
1736,300228,富瑞特装,江苏
1737,603922,金鸿顺,江苏
1738,002150,通润装备,江苏
1739,002223,鱼跃医疗,江苏
1740,300201,海伦哲,江苏
1741,002559,亚威股份,江苏
1742,002380,科远股份,江苏
1743,002455,百川股份,江苏
1744,002426,胜利精密,江苏
1745,002245,澳洋顺昌,江苏
1746,603776,永安行,江苏
1747,603035,常熟汽饰,江苏
1748,002747,埃斯顿,江苏
1749,601688,华泰证券,江苏
1750,600276,恒瑞医药,江苏
1751,300421,力星股份,江苏
1752,300610,晨化股份,江苏
1753,600287,江苏舜天,江苏
1754,600358,国旅联合,江苏
1755,603829,洛凯股份,江苏
1756,603161,科华控股,江苏
1757,603018,中设集团,江苏
1758,600854,春兰股份,江苏
1759,300725,药石科技,江苏
1760,600862,中航高科,江苏
1761,002531,天顺风能,江苏
1762,603958,哈森股份,江苏
1763,300325,德威新材,江苏
1764,300280,紫天科技,江苏
1765,600713,南京医药,江苏
1766,600889,南京化纤,江苏
1767,600667,太极实业,江苏
1768,002464,众应互联,江苏
1769,300709,精研科技,江苏
1770,300215,电科院,江苏
1771,603666,亿嘉和,江苏
1772,601009,南京银行,江苏
1773,601990,南京证券,江苏
1774,300152,科融环境,江苏
1775,603880,南卫股份,江苏
1776,002808,苏州恒久,江苏
1777,603203,快克股份,江苏
1778,603900,莱绅通灵,江苏
1779,300169,天晟新材,江苏
1780,600794,保税科技,江苏
1781,600370,三房巷,江苏
1782,300394,天孚通信,江苏
1783,600250,南纺股份,江苏
1784,603323,吴江银行,江苏
1785,002635,安洁科技,江苏
1786,603387,基蛋生物,江苏
1787,603179,新泉股份,江苏
1788,603299,井神股份,江苏
1789,002471,中超控股,江苏
1790,603259,药明康德,江苏
1791,000581,威孚高科,江苏
1792,300563,神宇股份,江苏
1793,603890,春秋电子,江苏
1794,603688,石英股份,江苏
1795,002883,中设股份,江苏
1796,002839,张家港行,江苏
1797,300295,三六五网,江苏
1798,603680,今创集团,江苏
1799,300393,中来股份,江苏
1800,300697,电工合金,江苏
1801,300708,聚灿光电,江苏
1802,600770,综艺股份,江苏
1803,603916,苏博特,江苏
1804,603355,莱克电气,江苏
1805,300192,科斯伍德,江苏
1806,603078,江化微,江苏
1807,600300,维维股份,江苏
1808,002631,德尔未来,江苏
1809,002081,金 螳 螂,江苏
1810,600122,宏图高科,江苏
1811,603968,醋化股份,江苏
1812,600099,林海股份,江苏
1813,300742,越博动力,江苏
1814,300598,诚迈科技,江苏
1815,300091,金通灵,江苏
1816,002239,奥特佳,江苏
1817,601010,文峰股份,江苏
1818,000777,中核科技,江苏
1819,002127,南极电商,江苏
1820,603626,科森科技,江苏
1821,300209,天泽信息,江苏
1822,002040,南 京 港,江苏
1823,300641,正丹股份,江苏
1824,300507,苏奥传感,江苏
1825,600522,中天科技,江苏
1826,002778,高科石化,江苏
1827,603326,我乐家居,江苏
1828,300537,广信材料,江苏
1829,300660,江苏雷利,江苏
1830,603016,新宏泰,江苏
1831,603722,阿科力,江苏
1832,002290,中科新材,江苏
1833,002315,焦点科技,江苏
1834,600527,江南高纤,江苏
1835,603990,麦迪科技,江苏
1836,603416,信捷电气,江苏
1837,603380,易德龙,江苏
1838,603519,立霸股份,江苏
1839,601388,怡球资源,江苏
1840,601555,东吴证券,江苏
1841,002564,天沃科技,江苏
1842,002540,亚太科技,江苏
1843,600377,宁沪高速,江苏
1844,603937,丽岛新材,江苏
1845,000626,远大控股,江苏
1846,002499,科林环保,江苏
1847,002610,爱康科技,江苏
1848,300644,南京聚隆,江苏
1849,002438,江苏神通,江苏
1850,300217,东方电热,江苏
1851,002091,江苏国泰,江苏
1852,603366,日出东方,江苏
1853,002450,康得新,江苏
1854,600220,江苏阳光,江苏
1855,300258,精锻科技,江苏
1856,000570,苏常柴Ａ,江苏
1857,600327,大东方,江苏
1858,002652,扬子新材,江苏
1859,600510,黑牡丹,江苏
1860,300402,宝色股份,江苏
1861,601599,鹿港文化,江苏
1862,000551,创元科技,江苏
1863,300031,宝通科技,江苏
1864,002680,ST长生,江苏
1865,000525,红 太 阳,江苏
1866,002079,苏州固锝,江苏
1867,000936,华西股份,江苏
1868,603359,东珠生态,江苏
1869,002659,凯文教育,江苏
1870,603876,鼎胜新材,江苏
1871,000681,视觉中国,江苏
1872,600486,扬农化工,江苏
1873,002491,通鼎互联,江苏
1874,603005,晶方科技,江苏
1875,603693,江苏新能,江苏
1876,300342,天银机电,江苏
1877,002530,金财互联,江苏
1878,000700,模塑科技,江苏
1879,600710,苏美达,江苏
1880,300600,瑞特股份,江苏
1881,300623,捷捷微电,江苏
1882,002550,千红制药,江苏
1883,603787,新日股份,江苏
1884,603528,多伦科技,江苏
1885,300339,润和软件,江苏
1886,002262,恩华药业,江苏
1887,600389,江山股份,江苏
1888,300631,久吾高科,江苏
1889,002514,宝馨科技,江苏
1890,300373,扬杰科技,江苏
1891,603013,亚普股份,江苏
1892,300260,新莱应材,江苏
1893,600959,江苏有线,江苏
1894,600981,汇鸿集团,江苏
1895,002435,长江润发,江苏
1896,603158,腾龙股份,江苏
1897,603183,建研院,江苏
1898,600268,国电南自,江苏
1899,600475,华光股份,江苏
1900,002255,海陆重工,江苏
1901,300385,雪浪环境,江苏
1902,600716,凤凰股份,江苏
1903,300549,优德精密,江苏
1904,603955,大千生态,江苏
1905,002172,澳洋健康,江苏
1906,002009,天奇股份,江苏
1907,603339,四方科技,江苏
